quarter,NHCCI,NHCCI-Seasonally-Adjusted,grp9-pct-change-Grading-Excavation,grp9-pct-change-Bridge,grp9-pct-change-Asphalt,grp9-pct-change-Concrete,grp9-pct-change-Base-Stone,grp9-pct-change-Drainage,grp9-pct-change-Traffic-Control,grp9-pct-change-Electrical,grp9-pct-change-Utilities-erosion-control-clearing-painting-and-equipment,grp13-pct-change-Grading-Excavation,grp13-pct-change-Bridge,grp13-pct-change-Asphalt,grp13-pct-change-Concrete,grp13-pct-change-Base-Stone,grp13-pct-change-Drainage,grp13-pct-change-Traffic-Control,grp13-pct-change-Erosion-Control,grp13-pct-change-Clearing,grp13-pct-change-Electrical,grp13-pct-change-Structures,grp13-pct-change-Utility,grp13-pct-change-Equipment,grp25-pct-change-Grading-Excavation,grp25-pct-change-Bridge,grp25-pct-change-Asphalt,grp25-pct-change-Concrete_Pavement,grp25-pct-change-Concrete-Misc,grp25-pct-change-Concrete-Culvers,grp25-pct-change-Base-Stone,grp25-pct-change-Drainage-Pipe,grp25-pct-change-Drainage-Inlets-Catch-Basins,grp25-pct-change-Underdrain,grp25-pct-change-Traffic-Control,grp25-pct-change-Guard-Rail,grp25-pct-change-Fencing,grp25-pct-change-Signs-Permanent,grp25-pct-change-Striping-Pavement-Marking,grp25-pct-change-Clearing,grp25-pct-change-Equipment-Labor,grp25-pct-change-Grassing,grp25-pct-change-Erosion-Control,grp25-pct-change-Retaining-Wall,grp25-pct-change-Misc-Stone-Riprap,grp25-pct-change-Painting-Structures,grp25-pct-change-Buildings-Misc-Structures,grp25-pct-change-Electrical,grp25-pct-change-Utility
2020 Q4,1.860110208,1.890111687,-0.028037788,-0.583234902,-0.746830137,0.163360468,0.260463918,-0.180579527,0.153200443,0.003922301,-0.606934593,-0.03204705,-0.666634547,-0.853623075,0.210864392,0.297708943,-0.206748645,0.175107333,-0.29474218,-0.005885748,0.004485091,-0.109039412,-0.024761479,-0.059353439,-0.037006513,-0.769800015,-0.985726074,-0.081939189,0.262919184,0.062912526,0.343781086,-0.304010827,0.007629367,0.057844867,0.446594285,-0.09828336,-0.018533779,-0.013796634,-0.075064366,-0.006796601,-0.068538719,-0.377628394,0.031483472,-0.05164766,0.223838826,-0.074562125,-0.014924899,0.005179184,-0.028593458
2021 Q1,1.91116954,1.931257941,3.572107488,0.176413074,-0.748816449,0.128934676,-0.374960843,-0.017675502,-0.370289949,0.187492435,0.191757751,4.001003699,0.197594659,-0.838725428,0.022079112,-0.419981685,-0.018302898,-0.414750358,-0.107185439,-0.01214161,0.20998921,0.110913869,-0.013720981,0.02819053,3.988368152,0.196970636,-0.836076654,0.067180704,-0.094321574,0.015864058,-0.418655343,0.022561841,0.033865844,-0.06150049,-0.192202867,0.227748405,0.002031126,-0.055885154,-0.378434991,-0.012103266,0.028101502,0.165220458,-0.030227426,-0.077402229,-0.093848,-0.022319088,0.07437864,0.209326045,-0.013677648
2021 Q2,2.036274797,2.014636174,0.786278133,0.345874466,2.109372715,0.993057671,0.353663057,0.463955033,0.592403403,0.356316307,0.545084431,0.784958188,0.345293838,2.105831659,1.010265337,0.353069354,0.455924567,0.591408834,0.203865101,0.23091154,0.355720852,0.06616242,0.038472318,0.004121207,0.787877047,0.34657781,2.113662173,0.758821453,0.231687819,0.018996598,0.354382239,0.243194803,0.168565933,0.037128386,0.206841866,0.031868963,0.016295818,0.118590775,0.216830116,0.231770182,0.004136532,-0.026250762,0.08832131,0.018409286,0.120125873,0.103412886,-0.040900864,0.357043596,0.038615377
2021 Q3,2.107518832,2.084366083,-0.417226241,1.058548228,0.715533633,0.42925432,0.062086684,0.263451402,1.177684603,-0.008903923,0.218314913,-0.418202563,1.061025263,0.717208004,0.427949957,0.062231968,0.264060954,1.180440472,0.191979323,-0.02544645,-0.008945143,0.040767799,0.006519681,-0.000845646,-0.401184877,1.017849547,0.688023054,0.138355932,0.331401356,-0.021957994,0.059699597,0.0643252,0.161312697,0.031579146,0.112345731,0.384453414,-0.00593466,0.203205553,0.516305138,-0.024410972,-0.000811235,0.100731732,0.007609894,0.169038299,-0.067252836,-0.020581377,0.056968044,-0.008581143,0.006254379
2021 Q4,2.18210826,2.204999888,0.01631889,0.754955294,1.537206848,0.071736871,-0.219245613,0.383102333,0.371266667,0.342570558,0.281293912,0.015651392,0.724075061,1.474329874,0.076935551,-0.210277724,0.376314563,0.356080601,0.270303119,0.04518613,0.328581415,-0.078354533,0.163158629,-0.002778322,0.015283108,0.707037258,1.439638246,-0.177138168,0.203764494,-0.03150778,-0.205329797,0.261559957,0.175173626,-0.00906587,0.178880272,0.080116489,0.021030852,0.123685083,-0.013028517,0.044122881,-0.002712947,-0.015708494,0.09197464,0.018575331,0.192544017,-0.015800897,-0.02405721,0.320849751,0.159319435
2022 Q1,2.284086099,2.318039547,1.140473109,0.337862462,1.305294153,0.307511843,0.747415584,0.170206055,0.112985818,0.145526309,0.406087648,1.142155262,0.338360795,1.307219411,0.287613127,0.748517993,0.153646011,0.113152054,0.291426127,0.227481848,0.146723202,-0.025889057,-0.04767588,-0.009367913,1.15280404,0.341515471,1.319407149,0.076515986,0.171387693,0.039415473,0.755496731,0.117698661,0.021461656,0.007070543,0.007910096,0.141294888,0.00065411,-0.067634849,0.029927969,0.229602754,-0.009455254,0.02688705,0.009554245,0.225561932,0.031375432,-0.060508662,0.005449086,0.148091162,-0.048120382
2022 Q2,2.555465592,2.535385574,0.925860282,1.772577987,5.873350782,0.54902475,0.251926335,0.40674453,1.119263213,0.398278814,0.584289538,0.923916651,1.768856868,5.860430803,0.594278217,0.251397474,0.407481657,1.116916221,0.320671004,0.21158875,0.395015558,0.021492763,-0.013985949,0.023256214,0.918996632,1.759437393,5.829222977,0.142303705,0.380438042,0.067720695,0.250058738,0.193930915,0.19243885,0.016360129,0.468667499,0.094961098,0.003466806,0.122529449,0.41763232,0.210462003,0.023132371,0.096449034,0.096171632,0.023428685,0.113204867,0.111754981,-0.03045315,0.39291203,-0.013911472
2022 Q3,2.78198294,2.734673889,1.514508492,1.587531285,3.536357507,0.440687817,0.471291777,0.193161225,0.588764135,0.010957969,0.520774181,1.522330705,1.595730651,3.554622257,0.421117304,0.47372593,0.192737434,0.591805016,0.254033447,0.144353831,0.011023099,0.008093016,0.12005285,-0.025591152,1.528194616,1.601877293,3.568314412,0.05718041,0.316848974,0.050395731,0.475550689,0.067519799,0.08399868,0.04855483,0.247152696,0.048428012,0.016680277,0.035808992,0.210160449,0.144909872,-0.025689727,0.058667702,0.119220852,-0.08403557,0.143009078,-0.004723612,0.024429089,0.011065559,0.120515285
2022 Q4,2.783970683,2.785538815,0.843553268,-0.289972889,-0.67266713,-0.024161198,0.089437749,-0.004203171,-0.061172324,0.034559841,0.156076422,1.00385614,-0.345077277,-0.800496013,-0.040914177,0.106433863,-0.005333821,-0.072797078,0.165137459,0.002629058,0.041122068,-0.013290404,0.01695084,0.013229911,0.809357516,-0.27821804,-0.645398717,-0.043804366,0.039882153,-0.027395344,0.085812144,-0.038725412,0.03098069,0.005791686,0.060031792,-0.03789086,0.006760378,-0.009215349,-0.063213071,0.002119674,0.010666596,-0.027359501,-0.009730365,0.115739333,0.049272282,-0.001397038,-0.009436807,0.033154606,0.013666589
2023 Q1,2.84260608,2.907931664,0.355122856,0.14771049,0.159113327,0.935413078,0.114849507,0.209645911,-0.186492189,0.095359192,0.275456494,0.366750348,0.152546852,0.164323043,0.941180814,0.118609929,0.219826715,-0.192533906,0.073965634,0.162344927,0.099781498,0.025331527,-0.013144326,-0.01280439,0.377892982,0.157181541,0.169315516,0.558355898,0.268437557,0.106322845,0.122213544,0.131759325,0.056531632,0.031870242,0.050946483,0.024285994,0.061301887,0.009140547,-0.307024883,0.167277301,-0.013193414,0.045214394,0.112045901,-0.105251856,-0.008847844,0.019539737,-0.01840605,0.102813066,-0.013543678
2023 Q2,2.968720527,2.95602733,0.909023382,0.327541597,1.310014786,0.069018775,0.186441307,0.069689889,0.797759527,0.381244954,0.385844184,0.885449942,0.319047556,1.276042552,0.091383476,0.181606379,0.058622798,0.777068478,0.034726153,0.470373312,0.371021871,0.007633453,-0.031947367,-0.004450201,0.859045834,0.309533561,1.237990977,-0.248580869,0.356173838,0.032689022,0.176190878,-0.124892074,0.197248262,0.006355823,0.404802684,0.012702996,0.007214682,0.052775625,0.277482171,0.456346785,-0.004317496,0.001218697,0.077467787,-0.014620214,0.029270863,0.014279777,-0.008764512,0.359958003,-0.030994697
2023 Q3,3.129812483,3.04583404,0.825091805,-0.889272324,3.643099124,-0.193294236,0.446372974,0.343798006,0.73676974,-0.183522181,0.697266331,0.817651965,-0.881253769,3.610249354,-0.200609462,0.442348035,0.354693122,0.73012132,0.363484387,0.202394442,-0.181825252,0.058368501,0.028777068,0.081909529,0.916671904,-0.987976063,4.047460643,0.265418898,-0.564376698,0.056009809,0.495917619,0.122045026,0.278551444,0.005394956,0.291195248,-0.071293156,0.035297763,-0.007021661,-0.15074749,0.226904974,0.091829001,0.366520648,0.066320666,-0.482600709,0.552085164,-0.017946127,0.062230129,-0.203844798,0.032262052
2023 Q4,3.115808219,3.156182872,0.033621127,-0.017978706,-0.039020081,0.010475499,-0.005746191,0.004589426,-0.439735487,0.004175353,0.002171682,0.033572339,-0.017952617,-0.038963459,0.011613866,-0.005737852,0.00458114,-0.441940227,0.010664297,-0.008627273,0.004169934,0.000204905,0.001371546,-0.000403978,-1.186332229,0.634384418,1.376836069,0.178168674,-0.457515922,-0.105735966,0.202756183,-0.166797251,-0.045134334,0.045281759,-0.790554868,-0.020872697,0.018981596,0.027519815,0.102824939,0.30485847,0.014275201,0.083773472,-0.058690732,-0.340235688,-0.06860046,0.003181188,-0.004001948,-0.147351296,-0.048465772
2024 Q1,3.191321352,3.234693111,-0.288127506,0.202708353,0.038305986,0.972459989,0.412177528,0.04427519,0.393608595,0.259831705,0.388308957,-0.287831335,0.202499986,0.038266611,1.012016312,0.411753845,0.034801836,0.393281817,-0.036069895,0.359049901,0.260237112,-0.00768074,0.011065344,0.032158003,-0.28034267,0.197231433,0.037271008,0.476508147,0.323382012,0.078755025,0.40104102,0.033972415,-0.033230833,0.028268024,0.370438999,-0.050041163,0.004522242,0.03910807,0.074134959,0.349708304,0.031321331,-0.116741448,-0.095475566,0.3682095,-0.070848493,0.000828844,-0.008716193,0.253466381,0.010777451
2024 Q2,3.16074104,3.156109863,0.870327706,0.1059035,-0.950395931,-0.821792351,-0.362328272,-0.042884903,-0.040247111,-0.091970845,0.279253356,0.926625788,0.112753982,-1.011873313,-0.871312265,-0.385765865,-0.035767101,-0.042957073,0.076642,0.132035101,-0.096679073,0.114169137,0.042630535,-0.014636701,0.916583721,0.11153204,-1.000907398,-0.39569176,-0.296165344,-0.179395098,-0.381585227,-0.027841649,-0.011540255,0.006497794,-0.10370973,0.002736344,-0.006094516,0.01269824,0.066549193,0.130604204,-0.01447808,0.01841627,0.059031634,0.004864967,-0.016043765,0.083838937,0.019427427,-0.095631339,0.042168538
2024 Q3,3.362867071,3.259121833,2.284857399,1.954617099,0.066783611,0.747181103,0.12410516,0.039701049,0.525705208,0.001488363,0.650454767,2.25548719,1.929491892,0.065925155,0.745030674,0.122509877,0.034723436,0.518947627,0.877985392,-0.071940401,0.00153295,0.000175647,-0.048748391,-0.036227289,2.240015177,1.916256116,0.065472927,0.408094868,0.362525145,-0.01168009,0.121669493,0.015864593,0.041883092,-0.01730546,0.356763562,-0.011320898,0.003684028,-0.056960412,0.222069021,-0.07144691,-0.03597878,-0.025009714,0.090548312,0.524598661,0.299135318,0.007711861,-0.004804594,0.001522434,-0.04841399
2024 Q4,3.232646078,3.259950392,-0.773183731,-1.588834413,-1.214375774,-0.283608813,-0.102340731,0.064346492,-0.1849385,0.112817121,0.097797775,-0.820972987,-1.68703774,-1.289434407,-0.204832643,-0.108666249,0.069472465,-0.196369255,0.040930455,0.220734179,0.121251203,-0.049405257,-0.03151844,0.063528101,-0.856459794,-1.759960458,-1.345170601,-0.010456473,-0.160840709,-0.033485656,-0.11336338,-0.018909285,0.110854906,-0.008291066,-0.040021063,0.029007359,-0.006753612,-0.018623504,-0.065992922,0.230275481,0.066274123,0.10025141,-0.010453101,-0.023171718,0.01704177,-0.016733528,-0.03095024,0.126492323,-0.032880834
2025 Q1,3.162838217,3.198690193,-1.367991264,0.134856021,-0.437032074,-0.197964458,-0.064158781,-0.078159355,-0.352477453,-0.094245949,0.297708301,-1.351343323,0.133214873,-0.431713557,-0.246452442,-0.063377993,-0.071722587,-0.348187934,0.113750353,0.060115582,-0.09308988,0.151474129,-0.018202743,0.006070508,-1.28530538,0.12670488,-0.41061642,-0.144353133,-0.146847345,0.054707528,-0.060280814,-0.019000664,-0.029245702,-0.015678028,-0.188374433,-0.06788608,-0.002501126,0.101154201,-0.203028488,0.057177832,0.005773852,-0.0471235,0.019536721,0.138710419,-0.085586253,0.132488061,0.015962794,-0.08854073,-0.017313204
2025 Q2,3.210395449,3.21178019,-0.063411552,-0.010137744,1.140925095,0.18953162,0.140504547,-0.432110861,0.781661829,0.285313475,-0.52865122,-0.067978377,-0.010867852,1.223093157,0.201788706,0.150623517,-0.460904459,0.837887314,-0.573471424,-0.170737026,0.305916633,-0.06167767,0.139366586,-0.009413918,-0.0695113,-0.011112924,1.250674106,-0.051276829,0.282357165,-0.226594972,0.154020102,0.241155011,-0.50695227,0.026405288,0.509091397,0.072609373,0.061109885,0.036957058,0.223888414,-0.174587174,-0.009626203,-0.02880032,0.018523538,-0.607300565,-0.081743245,-0.041064671,-0.019920103,0.312815102,0.142509325
2025 Q3,3.307864639,3.249990835,1.75018244,-0.23079208,1.093431135,-0.171450913,-0.004540689,-0.08213024,-0.036933604,0.390050597,0.328232699,1.840694014,-0.24272761,1.149978481,-0.179942859,-0.004775513,-0.086252697,-0.038842768,0.020042667,0.177639513,0.410218161,0.051216935,-0.006921798,-0.054277181,1.888898062,-0.249084154,1.180094088,-0.001278095,-0.178314993,-0.001123513,-0.004900574,-0.151826667,0.072261178,0.004965775,0.064835287,-0.031126176,0.013254959,-0.029183222,-0.127997248,0.182291532,-0.055698591,-0.002953428,0.016777107,0.027714461,-0.035611892,-0.022935761,0.063133333,0.420960943,-0.007103066
